study_hours,attendance,previous_marks,assignments,sleep_hours,mental_stress,parent_involvement,result
1.5973574,0.64726305,65.3506124,51.72877,3.713522,3.840802,7.1327286,1
2.3282776,0.7116301,61.889629400000004,64.22125,4.561779,4.5395555,7.031667,1
1.8785903,0.76557046,79.59617320000001,58.19071,4.756395,4.620337,3.411281,1
3.8836663,0.9574619,56.05296840000001,77.19513,6.4282236,5.3792257,6.782019,1
4.474533,0.90189886,62.897369000000005,83.045074,7.731914,4.98651,4.5317683,0
1.1922253,0.7330431,64.21423419999999,52.81861,7.610499,5.4434495,6.396597,0
1.720489,0.68842393,76.0192732,37.40241,5.950991,3.8328264,4.5157,1
2.9023964,0.66824424,65.9241408,49.999638,5.3085203,5.33286,4.9418535,1
0.0,0.48320958,74.0627838,8.937376,8.203861,5.9110327,2.145548,1
2.6666346,0.8756411,52.0044944,80.68804,8.662846,3.4750988,3.1003504,0
3.245956,0.7696148,69.6665098,62.449123,9.515014,4.196356,5.810897,1
2.4207058,0.7065682,64.9580034,59.277264,4.995013,3.741689,3.5311556,1
4.0386543,0.9194569,67.27308339999999,100.44152,6.420425,6.010534,6.150106,1
3.0916595,0.8682552,64.50302359999999,65.82278,6.525762,4.5340495,5.198297,0
1.998841,0.6956756,64.8164676,62.8913,8.056893,5.3002563,4.344807,0
1.9493697,0.83307046,81.82904720000002,60.330196,4.74559,5.532511,3.7525086,1
3.636968,0.84176725,52.7555646,69.16694,7.699071,5.103505,6.765823,0
1.5812925,0.7368445,54.1316556,53.14187,5.6530685,4.0860744,5.433923,1
3.7329564,0.89758354,83.36966720000001,82.09697,8.229355,4.593119,6.934831,1
4.090148,0.93742776,79.1976296,104.012505,4.847313,4.400339,5.235227,1
0.0,0.6510864,69.158854,15.178624,6.9036202,4.9858003,2.6801903,1
3.9005795,0.82956386,85.82983099999998,69.65993,4.3023653,4.684505,3.7256866,1
3.5655348,0.8810753,71.43792479999999,91.608215,4.984493,3.1135569,7.557279,1
0.23217852,0.69622,70.9738302,37.619423,5.041707,6.2190676,5.891549,1
0.2666781,0.51964784,70.2366586,40.09985,6.0826936,1.7913593,5.119598,1
5.916004,0.9168449,72.7302718,94.34973,8.404435,3.1560574,3.5055163,1
0.67757154,0.7651218,70.44151480000001,62.081852,6.6368027,3.8652468,5.318346,1
1.6337806,0.6686769,88.20729800000001,54.43398,8.330462,7.2337656,4.683603,1
3.9367797,0.7590156,61.7286866,55.22366,6.3905444,3.8445525,4.269249,1
4.1342134,0.8227626,66.68341439999999,95.23346,6.407695,5.841936,2.9582958,1
3.807379,0.88585323,59.139149999999994,83.88132,5.7163014,5.0130086,6.5580754,1
1.6642965,0.6887095,69.630848,52.30191,7.4295053,2.304281,4.8540454,1
3.4302664,0.9349335,88.316417,99.367386,7.733392,5.175283,4.276304,1
1.8976558,0.7349145,77.814685,29.061583,4.894025,6.983112,3.5303674,1
5.028352,0.94800526,59.5299452,79.822426,5.605935,5.235909,4.4738693,1
3.4583783,0.8872484,70.1875884,76.77581,6.1918697,4.718927,2.7134626,0
4.4957514,0.93912905,55.531057999999994,85.302284,8.810781,3.6870668,3.8410454,1
6.3396287,1.0,57.3056918,128.01979,7.525817,5.566921,7.2987976,1
0.31416956,0.63285744,63.58909200000001,43.667355,5.5605392,5.783453,6.094738,1
2.7258322,0.8196046,58.7773052,76.69527,6.8261905,6.1285944,6.3633347,1
5.2760215,1.0,56.3731352,72.70062,7.05807,4.0709977,4.7637143,1
1.2104164,0.64218336,68.6017506,44.783947,6.884096,6.0275292,0.40612802,0
4.5441217,0.86231655,66.4705148,91.80423,6.972553,6.908785,4.728389,1
4.117126,0.9594949,47.6070174,76.36999,5.3741775,5.1226797,4.3720217,0
1.9209089,0.78836036,48.491936200000005,60.390827,6.505956,4.2217894,5.1808434,0
3.6788454,0.8437249,64.64654759999999,66.304405,6.7865667,5.5294356,7.0160847,1
2.0613286,0.7314205,52.7733116,80.19536,5.0031204,5.45106,4.961369,0
3.0355015,0.7929507,47.950822200000005,68.977196,8.04636,7.0649195,3.8301566,0
3.7326732,0.8553718,77.72441599999999,58.231915,5.7606273,8.036851,5.4099636,1
1.9970297,0.792586,67.13568500000001,72.14399,5.5029125,3.5712583,5.0746584,1
4.2293434,1.0,65.56459600000001,82.540726,6.006849,4.442341,2.8604183,1
2.4221299,0.8377193,67.600637,67.30345,3.8160803,4.1325183,5.9353604,1
3.121979,0.91762865,56.49392780000001,84.32999,4.4478374,4.399458,2.3382092,0
0.836211,0.5857384,74.794374,24.277784,7.785843,5.404648,8.429699,1
1.662439,0.8243188,64.78789259999999,72.028366,6.0330606,3.347631,5.996035,0
1.9861264,0.7650912,60.932239800000005,60.363373,6.8367953,4.99384,5.0545263,0
1.2882915,0.75114304,59.49644479999999,54.64561,6.6093917,6.0082397,6.7265124,1
2.5469658,0.78271794,58.38786100000001,75.32283,5.196439,2.726202,4.9552326,1
4.0763464,0.68651825,63.99474640000001,66.89603,6.406116,5.4291453,4.3652005,1
3.1790557,0.745954,63.08803180000001,72.55825,6.701005,3.6002357,5.4450703,1
2.3959553,0.60293764,65.4970188,44.230125,3.0,4.242211,3.7047954,1
3.8581514,0.6981184,65.17564,50.673145,7.1747694,6.709285,6.0817065,1
1.5616468,0.69006175,68.9191572,67.63455,7.644058,2.9259129,5.2130933,1
4.2059894,0.8648223,65.3043326,91.47069,9.983783,5.0340657,4.595779,1
1.6606296,0.5397014,79.17239299999999,30.2562,6.0067286,2.4748158,4.734314,1
2.5742319,0.5215658,73.270732,19.741838,5.8920894,4.8133626,3.4737906,1
2.868323,0.82876456,83.25043,56.093605,6.0164,6.297762,4.353704,1
3.0488544,0.7959962,61.634857,63.30095,5.267617,4.9855676,5.789203,0
0.9685871,0.73507494,61.7939286,34.68534,4.2755976,3.0040991,5.395496,0
4.715736,0.92644036,75.113756,88.486946,4.966212,3.3979614,5.3570714,1
2.4960608,0.6606645,79.76767480000001,57.685818,6.1576614,4.0762196,5.890036,1
2.2892616,0.8871183,58.9603096,78.94891,5.8943567,5.4510636,5.2164702,1
2.7024326,0.7800694,76.2259776,64.336624,6.440811,5.447732,4.249197,1
2.5764267,0.6810215,65.1484454,63.966404,5.9079885,5.6213155,7.9882975,1
1.6086173,0.8296989,70.7545198,65.19016,5.6343436,6.039993,4.084457,1
4.622182,1.0,66.67407599999999,102.00177,6.3602066,7.1785583,6.074814,1
1.9484382,0.6605351,54.0744332,36.68189,6.2113914,5.695365,3.575841,0
2.2670817,0.660818,62.26074140000001,64.679184,7.6912684,1.0637854,5.719273,1
1.6051539,0.7867226,84.9513724,33.912807,6.586784,3.896695,5.9517736,1
3.6629844,0.80721724,76.98694879999998,71.76648,7.405786,3.7646651,8.356776,1
1.8268752,0.72660595,89.56287899999998,51.17465,7.3220835,3.72355,3.7982345,1
1.4335055,0.8059907,62.394774,84.26881,6.042273,4.583327,4.4094634,0
2.1499221,0.7292121,71.9616898,50.551796,3.0,5.468006,6.5334473,1
3.1162288,0.8030387,39.7502954,79.28134,5.1371922,3.893014,5.8455935,0
2.4357164,0.74881274,65.3863532,54.055477,4.589722,5.6083746,5.639557,1
0.9305028,0.6264659,78.0362748,22.601618,4.2344604,3.9722824,4.8557997,1
2.6215134,0.7623278,70.20566,82.46243,8.902539,6.738163,2.5970604,1
2.8239326,0.6442863,60.391683799999996,39.91538,4.0282974,4.196118,5.2447066,0
0.33190787,0.48370674,74.5369358,29.309988,9.1428,5.712665,4.140447,1
0.10754976,0.5563506,59.5503742,46.706947,3.0,5.2635055,1.1780878,0
5.1544876,0.8595253,66.17417680000001,90.18171,5.1944394,5.998101,7.53417,1
4.133669,1.0,63.231905399999995,92.79302,5.0762625,3.572335,5.6813507,0
1.5861295,0.597421,55.217353200000005,34.224243,4.644616,5.7753415,4.5229864,0
2.0862303,0.62682056,79.8656108,44.643623,7.2187634,5.3197393,5.0580573,1
1.3909968,0.68673885,67.75464000000001,48.314392,3.4750814,5.6778545,6.739845,1
1.4951607,0.76077396,74.37243199999999,47.096306,4.432726,4.77454,6.496964,1
2.896395,0.8574147,79.4428228,55.871143,7.891894,4.4361134,3.3474107,1
0.0,0.50742537,55.29600760000001,56.508213,4.061519,6.180978,4.9440002,0
4.0827923,0.6403328,80.80244,58.178196,7.7170043,4.771313,4.597999,1
3.2838128,0.6682444,75.18678919999999,56.648506,5.7485213,5.812551,4.0584908,1
2.2134993,0.6128885,62.016540000000006,39.719757,6.2915883,5.932671,4.7299275,1
2.7166312,0.7858171,75.59870780000001,75.846275,3.6398506,3.6927555,5.3905435,1
1.8605452,0.83639675,53.83708359999999,74.78893,9.171412,4.2058077,5.3905416,1
3.9016109,0.84255797,86.61361279999998,87.200676,7.0812016,4.4303846,2.649985,1
3.0457401,0.6850995,76.80521759999999,52.895836,4.6430655,5.630686,6.990849,1
3.0725281,0.8776235,71.71796859999999,75.197525,7.111177,6.062011,5.307398,1
1.0796015,0.65199476,79.55133000000001,53.124863,3.4866953,4.93654,4.5097613,1
3.2144852,0.71208525,59.854215599999996,57.61639,5.4494667,2.174421,5.7428274,1
1.6040543,0.8349386,54.83897499999999,77.1473,7.136153,6.8063703,4.5750823,0
3.6582413,0.877388,64.6360682,80.72741,6.038255,8.603319,5.7584352,1
2.8238842,0.83280176,96.0048348,82.65999,8.4690075,5.9782667,5.9396205,1
1.8091112,0.851126,58.3511254,88.94525,8.683906,3.8525627,5.4851255,0
2.809917,0.89375,51.056174600000006,78.60284,6.5357003,4.100445,3.1745315,0
1.0493612,0.64106804,58.124906599999996,52.06129,6.0125422,5.069022,5.0213017,0
3.494969,0.78341764,74.34634999999999,37.42977,6.0455146,6.051043,4.491955,1
3.264405,0.8070356,59.391019400000005,41.57206,5.434815,4.1209893,5.0443172,1
3.4868898,0.76621574,68.471,56.435993,6.1516204,3.258112,5.5291657,1
2.0734773,0.6783617,77.36448499999999,45.25326,7.7480507,3.8334281,4.004431,1
3.4453647,0.79496694,60.4029212,61.65706,6.4675946,5.943976,3.9478922,1
3.730202,0.7889015,69.20979559999999,82.31017,6.1101556,6.1808066,4.4008174,1
3.9748502,0.9390541,74.3731628,98.14202,8.066497,3.9489503,5.9005456,1
1.8248546,0.5422218,64.310122,1.6983024,8.014475,3.4388568,5.9323783,1
3.0741646,0.8943699,63.7968504,68.98103,6.5474873,4.2661853,4.6712937,1
0.24871144,0.68729633,75.083246,43.467163,9.589208,4.9058228,3.2084808,1
3.5571861,0.90763324,80.9192962,91.95083,6.31388,5.7579713,6.0436487,1
1.9839272,0.7813932,65.03087959999999,54.61934,6.1532745,6.768039,5.324328,1
2.454352,0.78880256,38.3967578,67.526474,7.181379,2.4269774,4.2695584,0
2.0556984,0.6797406,74.4011118,43.87441,4.9993634,3.2539468,3.7264996,1
1.909574,0.7834558,79.223039,59.53632,6.2359447,5.6708612,6.4161468,1
2.02506,0.8082374,66.8451104,61.66304,4.0698476,6.2236876,3.3603563,1
2.7357218,0.8358972,73.33743179999999,66.968544,8.081459,5.945739,4.20827,1
2.8062606,0.6138792,62.082798000000004,40.362793,9.766361,4.9820166,5.3126817,0
2.0036612,0.68253976,73.61064879999999,60.335785,6.5731907,3.6980407,5.411721,1
1.8094251,0.71794397,75.79329019999999,43.471645,7.8121943,3.6585145,5.8206735,1
3.6754909,0.7685582,70.0982184,63.373325,4.698661,4.4065166,6.891577,1
1.3151863,0.63444537,92.3566224,43.78745,5.202993,6.4360447,4.8924236,1
1.984581,0.66425043,51.5156502,59.343002,4.993622,7.310223,6.1534076,0
3.3950555,0.7712339,65.3961638,51.52868,8.025352,7.771997,5.7401614,1
3.2106187,0.82790697,50.700904,67.11996,5.2684875,4.1681237,1.5406609,0
2.773409,0.85268104,77.8701124,67.982475,6.6557302,5.6903677,5.102789,1
2.311267,0.74417883,57.15406700000001,59.58333,5.498982,4.7349567,5.507988,1
1.6990914,0.66055465,54.003892199999996,44.67449,7.251005,6.174385,6.307393,0
2.1630766,0.7249814,55.433938999999995,64.876625,5.7127585,5.168844,6.056932,1
3.3262634,0.93537587,71.923002,82.82921,5.3761287,4.3864193,3.3605032,1
1.769268,0.7612307,61.2958014,68.38116,7.8106427,4.8285446,3.2346034,1
0.25484237,0.6210682,71.76099199999999,31.31814,5.834999,5.3025365,5.270766,1
4.2636404,0.9676687,68.00188940000001,86.57577,5.5367303,5.5822926,2.3016582,1
0.9191863,0.7469748,71.486926,41.25339,4.6384053,7.298314,5.4107523,1
1.9500237,0.65089655,88.34088120000001,57.079197,7.7950916,4.334394,4.4479933,1
2.6514049,0.75354135,77.97545199999999,45.81788,6.8581777,3.926325,5.6073728,1
3.567619,0.82779473,61.256644400000006,54.964542,7.1722016,4.021334,6.1488433,1
2.4407282,0.6769658,89.3314462,58.2166,5.743109,5.190799,4.797196,1
0.3969388,0.5912397,72.9076618,30.860191,4.435477,4.3677506,5.466967,1
2.0352051,0.6425943,52.10769200000001,57.19622,7.788414,2.5323894,5.8145137,0
4.720565,0.795184,75.7212218,82.60671,5.919628,3.6405292,6.6684527,1
1.9311053,0.7339043,75.687108,37.59435,7.204721,5.9333158,4.4863544,1
2.7132108,0.81606877,59.60972099999999,63.26264,6.4802313,6.3714046,4.705236,1
2.6449318,0.67640424,52.651735599999995,27.602854,8.360768,3.868747,4.628676,0
2.1015453,0.6997729,72.7422396,64.457535,6.1827416,6.958675,3.9998512,1
5.084082,1.0,55.6620492,102.30847,4.2737045,5.476579,4.988033,1
1.6171174,0.6884974,80.7552218,53.60748,8.820303,5.8300743,7.98229,1
0.37702763,0.61332345,79.136888,23.5759,6.918874,4.2969203,4.8762302,1
5.0763807,0.81245995,64.9900978,59.143856,5.593913,2.9045715,6.564379,1
2.7383358,0.8191345,69.877285,69.12066,6.4578376,6.5124545,5.0988216,1
2.930544,0.7175437,81.453685,43.53683,6.069635,3.7311857,4.6129446,1
3.657773,0.82235235,51.5082046,58.134247,3.9553564,3.6253006,5.450942,1
4.4626,0.83980554,58.498504600000004,66.837395,5.794825,5.731325,7.1307597,0
2.5881927,0.80025905,75.9007592,85.48845,6.2361546,4.4733667,5.286905,1
2.8378239,0.759417,70.0515088,63.374695,6.3011627,2.7990582,3.2519493,1
4.4786797,0.813592,68.4498178,69.04848,7.2820134,5.591215,8.927337,1
3.302912,0.9470788,66.88585,79.29494,5.562995,3.646523,4.084436,1
0.88609326,0.5715612,68.909469,42.122334,6.111918,4.8523173,5.7713237,1
3.1116183,0.8481944,69.95687799999999,76.97294,9.691731,5.7473197,5.062291,1
2.1115062,0.7590091,76.59154020000001,56.65429,6.263453,4.1564527,2.979049,1
4.47068,0.9096126,62.91735659999999,69.399475,4.6574078,2.208001,3.9174693,1
0.0,0.5662732,88.63675699999999,36.212242,7.4901495,5.9176965,5.4676623,1
1.166346,0.57184315,82.72152220000001,14.525639,5.738728,2.2965999,3.2360644,1
4.690289,0.8535958,76.826132,78.71288,8.146676,6.8069224,4.9616933,1
3.8798375,0.8433041,72.34609600000002,87.745674,4.1671915,2.4075184,5.8394904,1
4.486802,0.93052864,84.7082038,66.62986,7.1363983,4.99102,4.816461,1
1.3772262,0.75531906,69.9955778,43.720123,7.757581,4.85517,6.2078557,1
2.66258,0.831396,61.740823,74.62204,6.6215,4.3252635,4.5511265,1
2.2124228,0.79871565,65.940774,76.23311,4.2129536,5.0033064,6.7954082,1
3.0283003,0.8385348,56.379084,65.10516,7.3617005,4.4218655,5.3728285,1
1.566079,0.5290503,65.786174,27.746027,6.9941835,2.9467447,5.780796,1
3.5432062,0.7895287,74.2578782,61.260277,5.605259,6.9636765,4.8051577,1
4.1385603,0.7878937,73.43809719999999,77.501144,8.557192,2.6257677,5.908284,1
0.0,0.5533721,71.42340779999999,33.92713,6.7823815,2.2529607,6.7778373,1
2.8626096,0.719405,71.21495619999999,57.134308,6.2604876,4.301184,5.494921,1
4.480265,0.84491676,87.274984,87.62856,7.916843,6.9356213,5.9115186,1
2.5605972,0.7485956,70.90500779999999,44.09938,7.956714,4.254286,5.001434,1
3.2613523,0.76041764,71.3961756,59.12658,6.383885,5.764874,3.9144738,1
1.5326905,0.779825,69.72244579999999,63.71429,5.78625,4.3940563,6.7739305,1
2.4488342,0.764246,46.9179156,45.515743,5.6750903,5.3637357,3.4242494,0
0.29225832,0.56390667,48.6422592,19.34576,6.9315605,5.1542416,5.3523364,0
5.0853434,0.9294994,89.4342018,84.8155,5.471353,4.6284304,4.008111,1
4.718935,0.807018,63.3519762,83.37135,6.399786,4.197451,5.623198,1
3.7539122,0.8090779,63.024809000000005,84.631874,6.1233034,4.1168766,6.1234603,1
4.716236,1.0,68.684672,87.20356,6.8228345,4.233223,6.3486032,1
2.2379963,0.82122093,75.5427028,77.25499,5.607537,3.2662795,5.336382,1
4.2751307,0.91416955,73.617882,82.81813,6.8895416,5.8410373,7.233994,1
4.1430607,0.8764316,85.64584520000001,72.1444,4.9079328,3.146258,6.1782007,1
2.6404634,0.76510364,83.57319199999999,52.398335,6.2482285,5.683535,5.2190022,1
3.3379724,0.92752004,61.8277466,106.05304,8.805587,3.7660706,5.870448,1
2.602406,0.6600333,74.83293180000001,39.386696,6.4119663,5.843303,7.353954,1
3.5374968,0.79716367,68.5215528,79.73043,4.9831166,6.34375,7.2304955,1
4.1388426,0.8727146,65.50745040000001,82.83124,7.433828,5.5832257,4.956083,1
2.6149752,0.66479343,60.7066686,78.65276,7.8069887,5.188919,4.3322115,0
0.4752037,0.72387165,48.3351622,37.77561,4.433556,5.3914037,5.0044894,0
0.22981492,0.64488137,67.32055540000002,47.62876,7.1773686,4.1945033,8.300454,1
2.9822977,0.6865329,65.7877284,54.405933,5.82834,5.376594,4.364511,0
2.703155,0.6685433,73.6152672,50.673717,6.679916,5.6869845,4.7468195,1
2.775753,0.900547,66.9119288,77.15937,5.4493017,2.6333857,5.0909996,1
2.104358,0.47767052,71.2792474,10.971862,6.3403015,4.7507057,4.7000613,1
2.3697836,0.60935014,76.9340376,22.839327,8.127875,4.2936354,3.7131267,1
2.4761434,0.6286157,52.36454540000001,25.605688,7.2070203,8.390325,6.113896,0
2.2611356,0.76147103,65.30818400000001,53.53684,4.851002,6.892662,6.1410766,1
4.2717266,0.8400752,72.8073778,97.557755,4.7336555,3.164024,3.9179854,1
1.8830794,0.6003037,77.9202828,37.0996,5.0205708,3.4811997,1.5340362,1
4.0086,0.90641856,80.0882904,67.89439,6.7417703,5.6255174,1.8019465,1
0.28268528,0.73565763,75.79183379999999,57.67591,5.21975,6.291387,4.298154,1
3.567319,0.74707615,72.578064,66.88952,6.1039333,4.6653395,5.770459,1
1.5066282,0.6295961,69.87674919999999,59.212082,6.0925927,4.6177835,5.9185166,1
3.9924707,0.77534896,67.6214416,77.183205,5.6451316,5.628198,4.727017,1
4.231835,0.88527143,54.5664154,80.88244,6.8290935,5.2976775,5.0507684,0
3.0610414,0.79402894,68.86334819999999,76.416985,6.841558,5.671232,3.44993,1
5.0418286,0.9001337,72.545235,72.25384,4.031185,3.0297635,4.507523,1
3.2903323,0.7381855,77.221329,63.346287,10.0,3.00239,2.2414129,1
3.951684,0.96103245,54.4190188,89.79276,7.7979097,6.085701,5.1356964,1
0.0,0.48318878,59.59915020000001,34.487976,6.264773,3.285101,6.710655,0
3.1663005,0.8462678,67.9136086,82.28819,6.0881753,5.352393,5.4811316,1
1.2381947,0.665989,91.4575562,53.86429,7.588464,5.0718584,3.1214995,1
2.8824537,0.857883,61.50997040000001,60.43161,7.9193826,5.198356,5.149748,1
3.3778203,0.91886604,82.99337320000001,60.96486,4.885264,6.06285,5.992619,1
3.2492893,0.7870867,80.61328840000002,50.699978,6.0963035,5.457341,7.619065,1
1.2990463,0.46371922,71.54213560000001,36.17643,7.938761,5.688519,5.4556093,1
1.9248568,0.701592,58.9461632,30.960104,7.622379,4.326786,6.444661,0
3.4405375,0.81261146,82.70757899999998,71.93318,4.9167,4.9690795,3.397453,1
2.70367,0.81395584,70.377719,83.10076,7.3815556,6.909417,3.585647,1
0.9298277,0.6576392,60.9374174,61.983715,9.57244,4.677842,5.4109664,0
2.609341,0.6377174,63.412276399999996,44.518856,6.4851356,5.240544,7.024738,1
1.1577333,0.6847267,78.95799199999999,51.45258,5.3744483,4.3237214,5.60788,1
3.1587765,0.9226241,73.50844599999999,72.40483,4.666068,4.6578655,7.3292384,1
2.6886625,0.88041586,61.48115800000001,66.6837,8.0564995,4.807059,7.1589227,1
0.0,0.7365524,68.07372760000001,46.874493,6.838348,3.860649,6.4918594,1
4.6395636,0.9244073,72.262166,75.02695,7.2127314,6.631369,3.365106,1
1.2367479,0.81029147,64.05109300000001,50.88867,5.0446186,2.3475382,7.0642304,1
0.6150195,0.6162511,65.4879632,39.13096,4.372856,7.3838854,5.124279,0
3.5133915,0.84381616,59.3808032,66.861275,5.9013844,4.6666875,5.1657057,0
3.6596634,0.743266,54.151964199999995,58.652702,4.79848,5.2954698,4.1790447,1
3.1663682,0.7578903,95.51379399999999,61.65725,5.355265,3.8732717,3.0841215,1
2.7663562,0.7770424,68.115713,59.765026,5.695763,4.9703655,7.0697627,1
3.1967494,0.7449135,80.39803020000001,61.661327,7.3768654,5.732647,5.3019724,1
2.6114538,0.7189489,84.16239420000001,62.63384,8.13962,2.060778,4.517204,1
1.1745008,0.57172304,61.13557780000001,27.331846,6.4528246,2.361386,5.879442,1
1.8636621,0.66765547,79.7630932,59.803158,6.9407077,6.459808,6.9830546,1
2.3623245,0.8614983,67.1500444,62.64618,5.999736,5.59393,5.3356986,1
2.0981088,0.72831815,49.963373399999995,43.4047,5.1809855,5.785874,2.861013,0
1.4482933,0.62827903,53.374867599999995,39.1137,5.30216,6.581028,3.9009726,0
1.6645954,0.68946576,79.17334799999999,54.36375,6.107627,6.6864314,4.3167205,1
4.7030864,0.9712686,72.3484966,91.444115,7.6024046,6.2337537,4.750146,1
1.7147021,0.6583221,92.94287080000001,58.001167,9.033681,7.370936,4.7744665,1
2.289106,0.6759334,67.3107616,50.902096,6.372137,5.920974,3.247524,1
3.3981085,0.7795063,88.104472,69.628975,5.9861803,7.1312294,5.4917016,1
2.16341,0.76209825,61.8064472,74.384056,7.100862,6.711478,3.3327584,1
2.5773613,0.7335858,88.24914199999999,74.663956,4.2660637,6.5245295,4.2006493,1
2.5425477,0.7486854,75.66393400000001,66.22236,4.7178416,4.2294607,5.9282923,1
4.416348,0.84480095,69.9366258,75.4298,6.564996,3.136447,4.1608195,1
3.9848769,0.8131304,58.322670200000005,85.19398,4.82656,4.9862757,3.7061055,1
3.8869095,0.8360566,69.2775412,69.75222,9.053174,6.1360173,5.620314,1
3.3683608,0.8145637,87.1573754,88.224174,6.3221574,4.7094254,4.4081855,1
1.9760501,0.77673566,65.52116659999999,46.86124,6.717012,3.6194177,2.5317633,1
4.6133432,0.86056507,63.8039484,88.27764,5.503644,4.441537,3.4529438,1
3.6398203,0.8469438,69.5733,90.211586,3.5900261,4.1587358,6.190635,1
2.3690856,0.6374701,88.79898399999999,51.269157,6.2898946,6.247392,5.4873033,1
0.29811466,0.55029106,75.41274279999999,32.129173,9.464321,6.3145585,4.2226095,1
3.170978,0.85178155,85.81142439999999,71.894554,3.8765502,7.252337,1.5807723,1
2.7718725,0.62196076,71.4899052,49.750275,7.3405423,6.034597,4.0349774,1
0.9733179,0.67969376,70.3556578,56.710335,5.699571,7.210789,4.8333955,1
1.3926084,0.6316556,74.37613239999999,22.982952,8.333527,5.470652,5.023363,1
2.5071793,0.6662738,73.7850178,49.937996,7.9401627,7.0242276,4.601492,1
0.8980935,0.5055998,70.1145104,33.816357,5.381091,2.8210187,4.9335036,1
3.9929051,0.84004587,84.3513626,63.125862,6.003966,5.992892,4.0566406,1
0.87878054,0.6986648,68.98754100000001,44.577217,5.5463233,3.8016455,5.0372133,1
2.222729,0.67269844,42.234849399999995,43.114494,5.335846,5.6699815,4.7210093,0
3.285191,0.9505748,79.84467079999999,80.84643,4.2661233,4.9279184,6.8707037,1
0.06379461,0.58412546,52.1869682,37.314785,3.6708708,8.079087,2.8380508,0
3.6506405,0.7504968,75.0129968,70.72794,5.6687536,6.1655807,8.136561,1
2.4428563,0.6925532,77.308705,62.102524,4.9059267,5.640052,5.9370356,1
0.47964028,0.66152745,72.997447,39.094418,6.6784887,6.8264446,5.768937,1
1.1630825,0.640506,76.2298184,45.174824,6.2199135,6.1856084,4.0706763,1
2.8380783,0.88172615,73.79968699999999,88.071014,7.52796,6.9286976,6.4751415,1
3.4000392,0.77962875,62.0604676,80.69784,5.7819996,5.3090024,7.83803,1
2.497352,0.7527787,72.66816299999999,69.149315,8.321078,2.9444308,4.27223,1
2.8652997,0.81866795,78.1126722,75.87472,6.296822,2.3207145,4.6707973,1
0.8755891,0.5973324,84.9942908,9.480929,8.535768,3.722444,4.3940105,1
3.1155093,0.70259154,60.659950800000004,63.924213,7.2265677,4.435269,6.307884,1
5.3512516,0.9081567,67.7607958,85.95434,6.3048415,4.7135715,3.4393213,1
0.4721009,0.57386744,58.6924836,50.283314,5.7082863,6.9303513,3.1225672,0
4.19015,0.8495663,55.29797940000001,60.550095,6.9106145,6.9982243,5.086575,1
0.0,0.47848734,72.19928320000001,19.715557,5.25429,3.9820275,4.495656,1
2.0792854,0.86400616,76.709887,73.07442,6.5152392,4.566911,3.6587796,1
3.1047816,0.8877034,82.779506,62.784992,7.524028,5.233352,6.6962094,1
3.9572623,0.8327785,60.851906,68.15063,4.5812163,4.586285,6.7734385,1
4.78226,0.73722064,71.533818,67.49079,7.2234564,4.482402,5.0938754,1
2.267177,0.77466637,68.59301740000001,58.9641,4.9567833,4.3307967,5.9064455,1
1.8405808,0.70664793,52.856004600000006,48.84839,6.478848,7.5542364,6.314141,1
3.8909369,0.79449016,59.131621599999995,60.787594,6.180573,5.7578235,5.576973,1
2.3374717,0.8424904,79.39715299999999,51.859055,6.08531,6.542252,4.4198513,1
4.56674,0.830911,62.79645800000001,60.688084,6.3070893,4.845324,6.6697774,1
0.38304165,0.6608488,80.58374740000001,40.36656,6.1866198,4.297937,5.1358395,1
2.514313,0.85749286,75.168156,74.507164,7.886773,5.3570127,5.7001386,1
1.1559162,0.63126826,53.921757400000004,55.342762,9.243372,5.13714,6.1299367,0
2.1659322,0.6650755,76.25252200000001,54.243076,7.264698,5.4262824,4.2300344,1
1.9424291,0.7119619,70.94905639999999,62.196472,6.3237414,3.7047288,3.2854269,1
1.1504409,0.48468617,72.945272,42.95451,5.369574,4.010985,6.6104794,1
0.5906769,0.5922472,69.99241500000001,37.509937,6.6896667,4.0385613,4.833213,1
4.2279854,0.8474134,55.172470399999995,85.27024,6.5728106,6.713866,6.7342777,1
5.649988,1.0,81.3875236,113.85649,7.0619755,1.6992532,4.1186075,1
2.6996396,0.78675866,69.24855800000002,66.11529,4.9312334,4.128751,6.4378963,1
1.606873,0.58962965,59.013183600000005,57.01345,6.0042834,4.0565786,3.6769817,1
2.8043578,0.69109434,70.47164000000001,48.259846,7.1609645,8.116426,4.036763,1
2.351147,0.7465508,60.3976158,75.52867,8.060528,5.4986215,3.1069107,1
2.4734092,0.8084445,58.1260676,65.55192,6.1225915,4.076605,6.688607,1
2.2106314,0.6790238,64.026864,46.587452,6.589133,4.860513,3.7257047,1
1.3061998,0.64004016,61.50931700000001,22.829792,6.222785,4.6085863,5.650809,1
1.0629818,0.62036866,60.615380800000004,42.920372,8.03325,5.5569105,3.7182226,1
4.08095,1.0,68.14190980000001,95.764984,5.7413607,5.571867,1.3615857,1
2.4046533,0.7013736,67.62195360000001,54.36505,7.1493154,3.5930383,3.3163373,1
2.28097,0.6811018,84.7022172,55.42984,6.2763453,2.750404,4.195617,1
4.1170015,0.89734465,56.9980742,62.705208,6.1922727,4.480657,6.4648733,1
2.4479907,0.90378636,54.988457800000006,66.40603,6.783998,5.6215553,5.2228928,0
